max_depth,mean_cv,aucroc
0.1,0.8232337827323122,0.8249357789768343
0.2,0.8242793118364944,0.8296040574772117
0.3,0.8240600588501812,0.8315327455265171
0.5,0.8228890878519669,0.8345068743719355
0.75,0.8198442641012763,0.8352623914887098
1.0,0.8191574235807592,0.8309940017126767
